what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1316233428673
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1316233428673
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1316233428688
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1316233428688
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1316233428688
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1316233428704
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1316233428704
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1316233428720
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1316233428735
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1316233428751
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1316233428766
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1316233428766
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1316233428798
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1316233428813
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1316233428829
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1316233428829
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1316233428829
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1316233428844
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1316233428860
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1316233428876
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1316233428891
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1316233428907
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1316233428922
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1316233428938
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1316233428954
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1316233428954
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1316233428985
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1316233428985
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1316233429000
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1316233429016
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1316233429032
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1316233429047
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1316233429063
os,sysinfo,,,"win32",1316233429063
arch,sysinfo,,,"x86",1316233429063
ws,sysinfo,,,"win32",1316233429063
locale,sysinfo,,,"hi_IN",1316233429063
processors,sysinfo,,,"2",1316233429063
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1316233429063
java.runtime.version,sysinfo,,,"1.6.0_06-b02",1316233429063
java.specification.name,sysinfo,,,"Java Platform API Specification",1316233429063
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316233429063
java.specification.version,sysinfo,,,"1.6",1316233429063
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1316233429063
java.version,sysinfo,,,"1.6.0_06",1316233429063
java.vm.info,sysinfo,,,"mixed mode",1316233429063
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1316233429063
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1316233429063
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316233429063
java.vm.specification.version,sysinfo,,,"1.0",1316233429063
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1316233429063
java.vm.version,sysinfo,,,"10.0-b22",1316233429063
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1316233430170
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316233431543
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316233793751
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316233797823
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316233797919
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316233797919
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1316233798123
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1316233799130
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1316233800844
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1316233800875
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1316233800907
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316233801414
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1316233801628
started,bundle,org.springframework.ide.eclipse.ui,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.ui",1316233801746
started,bundle,org.springframework.ide.eclipse.beans.ui,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.beans.ui",1316233801754
started,bundle,org.springframework.ide.eclipse.core,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.core",1316233801913
started,bundle,org.springframework.ide.eclipse.aop.core,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.core",1316233801930
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1316233801947
