what,kind,bundleId,bundleVersion,description,time
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314090505387
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314090506417
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314090508835
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1314090510863
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314090519973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1314090549395
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1314090555089
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1314090559800
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314090559831
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314090561641
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090566055
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314090955889
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314091972264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314091973932
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314091982964
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314091996614
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314091999687
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314092038438
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314092038734
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1314092053148
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1314092060808
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1314092087141
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1314092088623
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1314092100089
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314092105955
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1314092123099
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1314092123583
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1314092123739
